credit_card,city,state,zipcode,credit_card_limit,total_transactions,total_amount,avg_amount,std_amount,max_amount,active_days,weekend_ratio,mean_hour,mean_long,mean_lat,avg_daily_transactions,cluster,pca_1,pca_2
9043793084665932,Sacramento,PA,17968,20000,403,48953.81,121.47347394540942,143.87712687274316,986.95,89,0.2903225806451613,17.225806451612904,-76.02285267583116,40.68099749992976,4.52808988764045,1,1.9862545487076297,0.7748719744173478
7700703753605708,Washington,NH,3280,7000,192,7607.93,39.62463541666667,106.00500799625094,964.82,79,0.3020833333333333,15.994791666666666,-71.73352625027741,43.179600202831466,2.430379746835443,0,-1.2268472029818152,-0.27076639668338254
5659288348108211,Cleveland,NY,13042,20000,553,47447.1,85.79945750452079,114.1564384847883,998.73,92,0.2694394213381555,16.766726943942135,-73.43843322580716,42.62849041766133,6.010869565217392,1,2.478540384754222,-0.6333392841300941
5364469336425108,Springfield,MA,1101,7000,130,5619.51,43.227000000000004,69.62842207531114,805.37,62,0.26153846153846155,15.715384615384615,-69.6922463752032,41.73722042875309,2.096774193548387,0,-2.144990378440633,-0.8281905545298102
5290774753899753,Saint Louis,MI,48880,10000,155,3858.84,24.895741935483873,123.32175446614556,959.28,75,0.24516129032258063,17.045161290322582,-83.59906339979115,43.257793942991235,2.066666666666667,0,-1.3586291746941064,-0.44387461034194076
5339470339859139,Washington,NH,3280,14000,306,26934.82,88.02228758169935,134.2652880131035,967.17,85,0.3333333333333333,16.513071895424837,-71.65436612146074,42.875826188776756,3.6,0,0.47706686855397923,0.6074244105771723
8325153881531522,Salt Lake City,UT,84101,20000,541,54294.79,100.36005545286507,118.17209896538958,991.89,89,0.25508317929759705,16.99815157116451,-109.36150546737773,40.38827769148386,6.078651685393258,1,2.652960266478128,-0.8176771870673153
3547198874425548,Washington,NH,3280,5000,287,12869.550000000001,44.84163763066203,129.09313810869014,975.52,85,0.2682926829268293,16.700348432055748,-69.51150440679916,42.66509034769091,3.376470588235294,0,-0.5107699218364603,-0.2609944466139595
7499289351166761,Fresno,OH,43824,6000,239,21312.21,89.17242677824268,105.19434082280675,976.2,80,0.26359832635983266,17.15062761506276,-80.602889068923,40.218740262270195,2.9875,0,-0.5391003422247652,-0.043112504201066826
3253141560871065,Cincinnati,OH,45201,30000,568,48387.72,85.18964788732394,128.18306703423275,998.56,92,0.31690140845070425,16.830985915492956,-82.04277842221556,39.04394106391658,6.173913043478261,1,3.158475975830728,-0.5607387620600325
7239424032193412,Sacramento,PA,17968,2000,39,2570.5,65.91025641025641,29.966373214266923,128.52,28,0.28205128205128205,16.794871794871796,-72.83453052175274,40.17648536872163,1.3928571428571428,2,-4.552151159684368,-1.7420503522323185
7200349472931713,Memphis,NY,13112,9000,344,17627.53,51.24281976744186,125.54336384583752,997.11,87,0.2761627906976744,17.27906976744186,-73.84356249670938,42.44505405365272,3.954022988505747,0,0.11791978319368676,-0.47859632898886967
7996607928053715,Austin,PA,16720,16000,369,37789.71,102.41113821138211,72.8185517063749,908.15,87,0.26558265582655827,16.905149051490515,-76.96969420026208,41.15239786027595,4.241379310344827,1,0.8490667848379004,-0.7392657673999662
2625359414931381,Washington,NH,3280,12000,553,27499.1,49.72712477396021,112.335864000827,989.4,92,0.24593128390596744,16.34719710669078,-70.62307588215971,42.9289126830967,6.010869565217392,1,1.5262352788359332,-1.2504547442637837
4779104415243065,Fresno,OH,43824,10000,153,11055.12,72.25568627450981,108.95221755529678,999.35,65,0.2875816993464052,17.098039215686274,-81.13942713500775,40.37111141054783,2.353846153846154,0,-1.1927532623490302,0.15591113208758017
4982870431606503,Washington,NH,3280,16000,568,34772.03,61.21836267605634,103.98901373237585,987.23,89,0.2130281690140845,17.378521126760564,-70.57266235832579,43.23784900611617,6.382022471910112,1,1.9348036074066532,-1.4320760720831645
8409627988583176,Washington,NH,3280,8000,346,14724.44,42.55618497109827,108.33609948705941,908.55,87,0.2514450867052023,16.45664739884393,-71.8672131215712,43.1674857345819,3.9770114942528734,0,-0.18205059959643125,-0.9217026765742119
7492940622489570,Portland,ME,4101,10000,540,33162.42,61.41188888888889,129.13609776496122,972.7,91,0.3037037037037037,16.627777777777776,-68.57029284152428,43.52909369743954,5.934065934065934,1,1.5215971496765903,-0.6575622871608339
5948940271342611,Saint Louis,MI,48880,12000,599,30818.35,51.449666110183635,109.5484535161556,991.76,90,0.2838063439065108,16.968280467445744,-82.22269952768035,43.11102227960355,6.655555555555556,1,1.7755040919899394,-1.551978891888316
7781508495272974,New York,NY,10001,5000,92,7066.1900000000005,76.80641304347827,118.95406885845209,855.83,58,0.2391304347826087,16.27173913043478,-72.05740949508994,40.39435583020078,1.5862068965517242,0,-2.0630028011515025,0.5737891635563055
3702831934212129,Dover,MA,2030,20000,397,40884.1,102.98261964735516,130.24852218936718,989.75,92,0.3123425692695214,16.48110831234257,-69.64434393620789,42.079783657581714,4.315217391304348,1,1.6759029280608724,0.5160262410448117
3817731837557664,Washington,NH,3280,18000,378,49331.68,130.50708994708995,121.96014902036158,943.44,87,0.2857142857142857,16.64021164021164,-71.14599385601045,43.25518663230341,4.344827586206897,1,1.614823074851909,0.774986014826797
5849111629036386,Atlanta,NY,14808,10000,180,10527.34,58.48522222222222,84.70818739462075,821.4,79,0.3055555555555556,16.555555555555557,-77.095141547342,42.51187000654108,2.278481012658228,0,-1.3286448391346168,-0.6106647100518412
3707548197703686,New York,NY,10001,6000,235,10727.73,45.64991489361702,143.41664546846937,964.97,81,0.2978723404255319,17.438297872340424,-72.90186655632779,40.36343120035611,2.9012345679012346,0,-0.7805494498258501,-0.0022425362741578074
6806677056951330,El Paso,IL,61738,8000,177,7485.01,42.28819209039548,97.07928677414418,934.73,79,0.3502824858757062,15.807909604519773,-87.92170962791772,40.08593968405023,2.240506329113924,0,-1.3322315234168978,-0.5281742481438468
4296246438604183,New York,NY,10001,10000,1,18.32,18.32,0.0,18.32,1,1.0,19.0,-73.9940134466752,40.7864596986148,1.0,2,-5.896692556903378,-1.850789518114679
7628993515975118,San Jose,IL,62682,14000,315,33038.86,104.88526984126985,176.0881003861931,975.91,87,0.3047619047619048,17.288888888888888,-88.96354923098514,40.2615264855369,3.6206896551724137,1,0.9685126548683655,1.1428662097788094
6849482510053541,Washington,NH,3280,8000,130,10624.69,81.72838461538461,127.04922580023882,926.87,70,0.3,16.130769230769232,-68.8151715020277,42.22659790572117,1.8571428571428572,0,-1.3566080111848555,0.9297818698013945
7479546374341294,Washington,NH,3280,7000,216,15015.48,69.51611111111112,145.6431854708916,901.49,82,0.30092592592592593,16.99537037037037,-71.23098037229248,43.14199058624355,2.6341463414634148,0,-0.7288227368147502,0.5763362316141346
1468686791689484,Houston,PA,15342,9000,329,24198.52,73.55173252279636,98.43353283159516,994.71,85,0.2613981762917933,16.726443768996962,-76.87107344637417,39.8616401949868,3.8705882352941177,0,0.14751660565390054,-0.5902154251210381
6933786855515871,Trenton,NJ,8601,7000,182,19932.07,109.51686813186814,129.38760841627834,984.99,71,0.23626373626373626,16.653846153846153,-74.29902050904802,40.30579237112388,2.563380281690141,0,-0.6765249525311888,1.0002066425085294
4168922642514119,Oakland,RI,2858,10000,18,1290.76,71.7088888888889,47.22642354705416,200.64,16,0.16666666666666666,19.055555555555557,-71.63709198837346,41.957675587958256,1.125,2,-4.301720613779993,-1.5246139283491955
7716741324008377,Birmingham,NJ,8011,10000,79,1747.59,22.12139240506329,12.404022583076832,59.5,50,0.31645569620253167,16.949367088607595,-71.08572893210355,38.95378096733173,1.58,2,-3.971617241290779,-3.0236100449990535
3506311286355533,Washington,NH,3280,7000,93,11745.47,126.29537634408601,102.8360895621421,911.41,58,0.34408602150537637,17.56989247311828,-72.10485042447202,43.177317157556914,1.603448275862069,0,-1.8286462172293563,1.2628751880339397
3281814060807145,San Diego,TX,78384,4000,307,14058.93,45.79456026058632,108.75322974117164,978.05,88,0.26384364820846906,16.85667752442997,-96.76959046882538,27.927942608372504,3.4886363636363638,0,-0.39580065820824767,-1.4531873582040409
9657365357231404,Washington,NH,3280,5000,20,1379.19,68.9595,44.267750465951956,172.11,19,0.3,14.25,-54.90447822920802,40.75180409243684,1.0526315789473684,2,-4.500450845135881,-0.6592466150852769
2341891378416287,Houston,PA,15342,3000,103,5487.0599999999995,53.27242718446602,88.59705637860085,916.06,61,0.24271844660194175,17.49514563106796,-79.32007924815598,39.972592879270636,1.6885245901639345,0,-2.289719618538422,-0.5416883678095689
5022294487953183,Washington,NH,3280,10000,367,25005.68,68.13536784741144,110.32366278742862,997.67,82,0.29427792915531337,17.35967302452316,-69.43682778957968,42.965078405433474,4.475609756097561,0,0.3743988951234972,-0.44530720358543174
9492326065816276,Washington,NH,3280,20000,281,35369.54,125.87024911032029,97.98696089062348,887.68,80,0.24555160142348753,16.459074733096084,-70.72055573317542,43.03119883529644,3.5125,1,0.6929446990138911,0.4805913249678021
9532228141038472,Washington,NH,3280,9000,188,24534.73,130.5038829787234,131.47944623464178,980.92,75,0.2712765957446808,17.361702127659573,-69.80568703460229,42.92689639061583,2.506666666666667,0,-0.3960475975213919,1.4455377431220915
9711468735134956,Richmond,MA,1254,32000,552,88824.03,160.91309782608695,138.2022341779082,994.73,92,0.302536231884058,16.56340579710145,-71.55116400258485,41.89394879619886,6.0,1,4.3280559381198564,1.1489327205379318
1985465879991560,Washington,NH,3280,3000,4,256.24,64.06,29.443705609179023,92.27,4,0.0,18.0,-72.10608430795659,43.1711488526363,1.0,2,-5.088737587538958,-2.092901645167897
1571950024675150,Atlanta,NY,14808,5000,128,5820.6,45.4734375,83.93745107877866,962.23,68,0.2734375,16.1796875,-77.6649045743364,42.628786818233706,1.8823529411764706,0,-1.9263722407561819,-0.45875690234122984
1488824811225438,Houston,PA,15342,35000,553,86537.45,156.4872513562387,138.11298576526573,995.13,91,0.2965641952983725,16.311030741410487,-78.25386103585255,39.894517828554044,6.076923076923077,1,4.455105789553842,0.9623634547872468
9784236961027780,Gretna,VA,24557,7000,223,13807.56,61.91730941704036,59.880768144948284,825.51,86,0.26905829596412556,15.995515695067265,-77.09365938802621,36.62689695809625,2.5930232558139537,0,-1.1382116328625111,-1.3118275159249946
5759828179208154,New York,NY,10001,8000,282,17863.04,63.34411347517731,111.28727611142362,910.38,84,0.3120567375886525,16.609929078014183,-70.89830943441858,40.26799736971909,3.357142857142857,0,-0.40999142341604844,-0.32156109781565534
2250292384508608,Houston,PA,15342,10000,204,22866.12,112.08882352941175,131.71519942360575,975.96,83,0.30392156862745096,17.151960784313726,-77.65374426503631,40.15275756748954,2.4578313253012047,0,-0.2692301179979614,0.9901819950377663
5697145338404683,Washington,NH,3280,8000,173,11959.56,69.13040462427746,113.5968838489163,980.48,72,0.30057803468208094,15.16184971098266,-71.57872085960729,43.19463428326713,2.4027777777777777,0,-1.0688282021549254,0.5478363179929988
1106824181265726,Washington,NH,3280,6000,217,21728.26,100.13023041474653,156.28970596371485,990.06,88,0.2764976958525346,16.52073732718894,-70.05861543115344,42.88214868200866,2.465909090909091,0,-0.25646264209312797,1.3709448576755512
1380553699881195,Clinton,MA,1510,21000,443,38118.75,86.04683972911964,121.59295062078562,998.9,90,0.2866817155756208,16.52370203160271,-69.63762557249358,42.221031087928914,4.9222222222222225,1,1.8145489349443942,-0.08190000144510612
5285935774074579,Honolulu,HI,96801,15000,522,30290.91,58.02856321839081,130.67061881517262,992.9,92,0.2796934865900383,16.96551724137931,-165.35330638008696,24.936112593147126,5.673913043478261,1,1.8408567026165044,-2.3200754440165006
8540644680323289,Washington,NH,3280,8000,99,13090.53,132.22757575757578,151.3485469013995,998.66,54,0.30303030303030304,16.91919191919192,-71.29062956502608,43.12174665097274,1.8333333333333333,0,-1.312253460606194,2.296582447136212
7246108290515977,Charleston,ME,4422,16000,351,31344.32,89.30005698005698,125.35338828629199,930.23,87,0.2706552706552707,17.062678062678064,-66.38789402959081,44.76548907898164,4.0344827586206895,1,0.8363270408042164,0.22965987903886623
2006318724037943,Springfield,MA,1101,12000,485,33925.88,69.95026804123711,98.056409054922,978.63,91,0.26804123711340205,16.457731958762885,-71.323235785454,41.839184592207566,5.329670329670329,1,1.2880871385211725,-0.977471151438767
1264384810841217,El Paso,IL,61738,10000,256,25904.44,101.18921875,85.83350816149145,951.88,84,0.29296875,16.78125,-87.61461942247472,40.619473384579855,3.0476190476190474,0,-0.20412366793572848,-0.21451439564391384
4833760023644511,Dallas,PA,18612,30000,526,72304.74,137.46148288973384,115.16549649996115,976.15,91,0.29277566539923955,16.621673003802282,-73.87969712981963,41.170590491997466,5.78021978021978,1,3.5335198162233015,0.33679236991166617
5320791639135601,Houston,PA,15342,12000,275,26624.55,96.81654545454545,92.80730558603321,916.93,82,0.3018181818181818,16.818181818181817,-76.83728186324142,39.92505960544207,3.3536585365853657,0,-0.037297096977262585,-0.16316141082228305
1505998080559428,Dallas,PA,18612,8000,236,13985.78,59.26177966101695,123.3901619005365,983.61,85,0.2796610169491525,16.296610169491526,-74.19204801157859,40.96974654421134,2.776470588235294,0,-0.5438938138208695,0.03018699870832609
3815394949163663,Washington,NH,3280,18000,454,25941.55,57.13997797356828,93.40185456629519,997.94,88,0.2841409691629956,16.050660792951543,-70.26804011494092,43.10897218819802,5.159090909090909,1,1.2195521782745924,-1.0021346788106393
4050952261377140,New York,NY,10001,5000,149,6235.53,41.84919463087248,80.5175393140205,995.48,72,0.2953020134228188,16.59731543624161,-73.03524173300895,40.77575205619206,2.0694444444444446,0,-1.755764507221191,-0.6471881815844283
4140252840629305,El Paso,IL,61738,40000,580,95035.26,163.85389655172412,114.93352548677123,992.2,91,0.2603448275862069,17.20689655172414,-86.81383448224017,40.57182909297849,6.373626373626373,1,4.923982621639603,0.3756302111661608
7304413635737386,Houston,PA,15342,7000,125,4089.86,32.71888,106.59613754286815,882.9,63,0.296,17.12,-79.41044809669931,40.02849615287947,1.9841269841269842,0,-1.997289063726573,-0.5470218782925679
4302633772248169,Dayton,NJ,8810,16000,580,39034.15,67.30025862068966,117.36427346121906,999.9,92,0.28620689655172415,16.58103448275862,-72.97497717604854,40.454202715594775,6.304347826086956,1,2.192808929568088,-0.9945917267667909
1740452094861972,Sacramento,PA,17968,10000,278,19281.95,69.35953237410072,123.80621781273594,929.56,86,0.2697841726618705,16.428057553956833,-75.35668000989308,40.353797786161564,3.2325581395348837,0,-0.13165351981027643,-0.06617507081878997
8290434690016513,Dallas,PA,18612,14000,227,24591.6,108.33303964757708,107.84730174975151,974.54,83,0.2907488986784141,16.63876651982379,-73.2993286443894,41.15297842189713,2.7349397590361444,0,-0.021544072650152714,0.5909401286702722
9143914562725960,Washington,NH,3280,12000,521,40071.53,76.91272552783109,137.64679825364738,981.59,92,0.2840690978886756,16.99232245681382,-70.48714988258564,42.93672331357388,5.663043478260869,1,1.7919173357947051,-0.2993312475075861
5891245628237787,El Paso,IL,61738,21000,513,37894.52,73.86846003898634,127.59906084406711,981.88,89,0.2553606237816764,17.009746588693957,-88.06844704114552,40.499567277889234,5.764044943820225,1,2.151376087248787,-0.7979304079229693
1896197396507201,Washington,NH,3280,5000,38,2510.26,66.05947368421053,32.076474746267515,163.09,34,0.3684210526315789,16.342105263157894,-72.09587063472536,43.1661369200124,1.1176470588235294,2,-4.362412303382476,-1.3326707545297098
3742680218482691,Washington,NH,3280,25000,430,57677.15,134.13290697674418,146.9254799512179,997.7,92,0.2534883720930233,16.64651162790698,-70.52185940731937,42.59708417077343,4.673913043478261,1,2.6860021894890953,1.121846554347077
7081424943873587,Washington,NH,3280,18000,583,42516.31,72.92677530017153,103.69217673169297,980.25,89,0.30017152658662094,17.264150943396228,-70.66558476245388,42.88983770760112,6.550561797752809,1,2.253447033414842,-1.1344464878661213
5686317975615926,Mobile,AL,36601,15000,439,28820.66,65.65070615034169,126.33845848883794,996.23,90,0.23690205011389523,16.20501138952164,-86.53807165900432,30.5921265072838,4.877777777777778,1,1.3705517507169493,-0.9518588929725271
4663577652761810,Washington,NH,3280,5000,165,12871.4,78.00848484848484,153.91323261471004,988.22,73,0.3151515151515151,16.024242424242424,-70.55320851905539,42.705741479077574,2.26027397260274,0,-1.0331257848315698,1.2993079975460626
